doi,paper_title,paper_authors,first_author,paper_year,paper_journal,session_id,kingdom,phylum,class,order,family,subfamily,genus,species,tau_mean_hours,tau_sd_hours,tau_sem_hours,tau_min_hours,tau_max_hours,sample_size,sex,age_class,genotype,strain,light_condition,temperature_celsius,measurement_method,tissue_or_output,collection_locality,country,source_page,source_context,extraction_reasoning,accepted_name,gbif_key,taxonomy_note,extraction_confidence,flag_for_review,source_type,pdf_source,pdf_filename,pdf_url,notes,processed_date,calibrated_confidence,consensus_agreement,extraction_trace_id,audit_status,audit_session,audit_prior_values,pdf_path
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.6,,,,,10,mixed,,Per2+/+,,DD,,wheel_running,locomotor behavior,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, baseline wildtype",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.5,,,,,12,mixed,,Per2-/-,,DD,,wheel_running,locomotor behavior,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, 11 minutes shorter than wildtype (p<0.01)",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.8,,,,,10,mixed,,Per3+/+,,DD,,wheel_running,locomotor behavior,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, baseline wildtype",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.8,,,,,10,mixed,,Per3-/-,,DD,,wheel_running,locomotor behavior,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, no significant difference from wildtype (p=0.22)",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,22.5,,,,,,mixed,,Per2-/-,,DD,,bioluminescence,SCN,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, 1.5 hours shorter than wildtype (p<0.01), enhanced phenotype in vitro compared to in vivo",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.4,,,,,,mixed,,Per3+/+,,DD,,bioluminescence,SCN,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, in vitro explant analysis",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.2,,,,,,mixed,,Per3-/-,,DD,,bioluminescence,SCN,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, no significant difference from wildtype in SCN (p=0.29)",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.6,,,,,,mixed,,Per3+/+,,DD,,bioluminescence,pituitary,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, in vitro explant analysis",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,22.8,,,,,,mixed,,Per3-/-,,DD,,bioluminescence,pituitary,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, significantly shorter period in pituitary (p<0.05), phase advanced by ~3 hours",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.9,,,,,,mixed,,Per2+/+,,DD,,bioluminescence,lung,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, in vitro explant analysis",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,25.3,,,,,,mixed,,Per2-/-,,DD,,bioluminescence,lung,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, trend toward elongated period (p=0.05), no significant difference from wildtype",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.9,,,,,,mixed,,Per3+/+,,DD,,bioluminescence,lung,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, in vitro explant analysis",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0008552,Distinct Functions of Period2 and Period3 in the Mouse Circadian System Revealed by In Vitro Analysis,"Pendergast, Julie S.; Friday, Rio C.; Yamazaki, Shin",Pendergast,2010,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.6,,,,,,mixed,,Per3-/-,,DD,,bioluminescence,lung,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,"C57BL/6J strain, significantly shorter period in lung (p<0.05), phase advanced",2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0008552.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.8,0.2,,,,,mixed,,wild-type,,DD,,locomotor_activity,,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,Wheel-running activity in constant darkness,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.6,0.2,,,,,mixed,,Ai(6-4)PP-PL,,DD,,locomotor_activity,,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,Wheel-running activity in constant darkness,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.5,0.3,,,,,mixed,,PiCPD-PL,,DD,,locomotor_activity,,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,Wheel-running activity in constant darkness; significantly shorter than WT (p<0.05),2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.83,0.18,,,,,mixed,,wild-type,,DD,,bioluminescence,fibroblasts,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,MDF (Mouse Dermal Fibroblasts) - cultured cells,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,22.7,0.43,,,,,mixed,,PiCPD-PL,,DD,,bioluminescence,fibroblasts,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,MDF (Mouse Dermal Fibroblasts) - cultured cells; Per2::Luc reporter,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,25.6,0.16,,,,,mixed,,control (NIH 3T3),,DD,,bioluminescence,fibroblasts,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,NIH 3T3 cells - cultured mammalian fibroblasts,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0023447,The Potorous CPD Photolyase Rescues a Cryptochrome-Deficient Mammalian Circadian Clock,"Chaves, Inês; Nijman, Romana M.; Biernat, Magdalena A.; Bajek, Monika I.; Brand, Karl; da Silva, António Carvalho; Saito, Shoko; Yagita, Kazuhiro; Eker, André P. M.; van der Horst, Gijsbertus T. J.",Chaves,2011,PLoS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,25.57,0.16,,,,,mixed,,PiCPD-PL (NIH 3T3),,DD,,bioluminescence,fibroblasts,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,NIH 3T3 cells transfected with PiCPD-PL construct,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0023447.pdf
10.1371/journal.pone.0168651,Intrinsically Photosensitive Retinal Ganglion Cells (ipRGCs) Are Necessary for Light Entrainment of Peripheral Clocks,"Kofuji, Paulo; Mure, Ludovic S.; Massman, Logan J.; Purrier, Nicole; Panda, Satchidananda; Engeland, William C.",Kofuji,2016,PLOS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.98,0.01,0.0029,,,12,mixed,,Opn4+/+; R26TeNT/TeNT (control),,DD,,wheel_running,,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,Control littermate mice showing normal circadian entrainment under LD 12:12 conditions; SEM computed from SD/√n,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0168651.pdf
10.1371/journal.pone.0168651,Intrinsically Photosensitive Retinal Ganglion Cells (ipRGCs) Are Necessary for Light Entrainment of Peripheral Clocks,"Kofuji, Paulo; Mure, Ludovic S.; Massman, Logan J.; Purrier, Nicole; Panda, Satchidananda; Engeland, William C.",Kofuji,2016,PLOS ONE,20260329T190000,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.56,0.11,0.0318,,,12,mixed,,Opn4Cre/+; R26TeNT/TeNT (ipRGC silenced),,DD,,wheel_running,,,,,,,"Mus musculus Linnaeus, 1758",7429082,,0.85,False,primary,,,,No significant difference between LD and DD conditions in mutant mice (p>0.05); SEM computed from SD/√n,2026-03-29,,,,,,,pdfs/Unknown/10.1371_journal.pone.0168651.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.4,0.06,0.0106,,,32,not_specified,,TUG (w; TUG-ck1α-FH; +),,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"Control parental line, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.6,0.06,0.0106,,,32,not_specified,,ck1α^S3708 (ck1α knockdown mutant),,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α mutant, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.9,0.18,0.0318,,,32,not_specified,,TUG>ck1α^S3708 (ck1α overexpression),,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α overexpression in clock neurons, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.1,0.11,0.0194,,,32,not_specified,,UAS-ck1α RNAi^JF1530,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α RNAi strain, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.5,0.04,0.0071,,,32,not_specified,,UAS-ck1α RNAi^13642,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α RNAi strain, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.2,0.21,0.0371,,,32,not_specified,,TUG>UAS-ck1α RNAi,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α knockdown in clock neurons, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,24.3,0.12,0.0283,,,18,not_specified,,TUG>UAS-ck1α RNAi^JF1530,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α knockdown in clock neurons, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,24.3,0.08,0.0189,,,18,not_specified,,TUG>UAS-ck1α RNAi^13642,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"ck1α knockdown in clock neurons, DD1 phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,24.0,0.07,0.0124,,,32,not_specified,,w;luc>per;pdf-Gal4,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,"Control with per in clock neurons, DD phase; SEM computed from SD/√n",2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.9,0.16,0.0283,,,32,not_specified,,UAS-ck1α RNAi^S3708 (tim driver),,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,ck1α knockdown in tim-expressing neurons; SEM computed from SD/√n,2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,24.8,0.61,0.1078,,,32,not_specified,,pdf>UAS-ck1α RNAi^S3708,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,ck1α knockdown in pdf-expressing neurons; SEM computed from SD/√n,2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,23.4,0.06,0.0087,,,48,not_specified,,lna; tim driver (adult flies parental control),,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,Control parental line; SEM computed from SD/√n,2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
10.1523/jneurosci.0871-18.2018,CK1α Collaborates with DOUBLETIME to Regulate PERIOD Function in the<i>Drosophila</i>Circadian Clock,"Lam, Vu H.; Li, Ying H.; Liu, Xianhui; Murphy, Katherine A.; Diehl, Jonathan S.; Kwok, Rosanna S.; Chiu, Joanna C.",Lam,2018,The Journal of Neuroscience,20260329T190000,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,Drosophila,Drosophila melanogaster,24.0,0.06,0.0106,,,32,not_specified,,w; tub-Gal80(ts); per,,DD,,locomotor_activity,,,,,,,"Drosophila melanogaster Meigen, 1830",5073713,,0.85,False,primary,,,,Temperature-sensitive Gal80 control; SEM computed from SD/√n,2026-03-29,,,,,,,pdfs/Unknown/10.1523_jneurosci.0871-18.2018.pdf
