"lifestyle risk assesment","years lived post 60"
4.72050401539661,14
4.62008307198903,11
4.59233517253104,11
2.75610364913315,11
3.87601812985007,16
2.98786963578589,13
3.70637642201271,14
3.7238111918936,16
4.83077633666491,8
2.75289109235393,19
2.49441741594141,20
4.26259685304206,19
4.21401728066104,13
3.26251414315415,22
5.34816184869266,15
3.31151842281923,11
2.35982598690378,12
3.53462855344837,11
2.96192746820641,16
2.67125932407066,13
4.33648892925177,20
3.99735581629475,15
3.10337989115907,16
2.0667847147298,16
3.92958865499565,11
4.89511982722353,14
3.92741469706904,20
4.33196339958475,12
4.68386216977443,20
4.00502340149633,14
2.73572727866919,15
3.56094279308663,11
4.93712315889057,21
3.15057745548862,17
2.18571674442273,17
4.43436099747346,16
5.59928546242179,17
2.54912168491849,18
3.21816405095284,17
1.57756041046071,6
3.92554939369132,21
2.83853068226969,19
3.81930191329658,11
4.04047611018763,13
4.50250810729619,10
3.59442480275871,15
4.12029689608296,14
3.06383242931349,15
3.35301995868763,7
5.15343207189858,19
3.29869284842518,25
4.45002479959263,10
3.9520255050911,7
2.84512136454976,13
3.77604740150285,14
2.97231888196548,19
4.32430992464475,12
3.34552902207632,17
4.78987784922719,17
4.55982101416992,17
2.18436138286252,16
1.56957207073503,9
4.91086006843037,13
3.57744486966882,10
2.24017381439335,13
4.21744487762674,13
2.31668121758297,10
3.51863702090751,15
4.42058336137577,16
2.60391071250228,16
2.8349973736292,18
4.50727195938883,16
3.36709690383891,14
1.93597033104913,20
5.01834888435922,3
4.9021678986312,16
2.52934534646631,14
5.96688981345586,15
2.90154863768603,10
1.16854907730723,16
2.60878216478541,16
4.87249636829233,16
5.92694977539526,13
4.49168151314179,14
3.39549177309463,13
3.30325710856722,17
3.97767827946119,18
2.38340236405905,17
3.22325277546514,13
4.37175012957491,21
5.14695940651415,14
5.43140743134056,12
3.85210527118267,14
3.69824973283061,14
5.34147214823564,18
2.71021609527104,10
3.26273741174422,24
2.41152749219556,11
2.98571689650482,17
2.27807732859966,5
3.28452296326958,6
3.17299478132432,14
2.92615546299478,10
4.00738413705354,15
3.01900202648191,16
1.94216927254017,5
4.13110334664041,18
4.45472915421908,13
4.52176596357039,13
1.97459832187641,17
4.06774731182165,15
2.99918950460314,4
4.28771364301506,20
3.29721749361729,15
4.25444142652837,9
4.06306512697725,11
2.94850623688115,20
2.39332023504158,14
4.12311924956099,19
4.38563524631355,13
2.73899104941747,12
2.67791067102382,14
1.7636035780655,18
3.32919013149982,10
1.85103970522175,13
3.46962788405486,19
2.34410726091224,13
4.58132115930514,16
4.12187877519666,11
3.58491962498047,19
3.09162663340264,13
4.24753071626679,10
3.26469025771712,12
3.56068160870621,25
2.68309293693376,16
3.79497566156146,14
5.42998752182062,16
3.49865926503563,16
4.09582697344574,19
2.90527459438088,11
3.89339131750275,16
5.08888404333585,12
2.60646620925038,25
3.41750920728321,19
5.12888611485822,18
2.93795556503664,14
3.4694091609999,13
3.82595202710604,12
4.35081283555387,10
4.47745439141757,8
3.9792505169009,9
4.60951574107428,8
2.90592794579643,24
4.6678785106628,15
2.2743445103064,12
3.63894601735942,15
4.10928068585687,15
2.60675540259634,14
3.04038353790717,17
1.42291852673098,16
3.88765545763014,17
3.25482549739029,15
3.14404186254423,12
2.55946086041611,11
4.53481670106517,14
5.47538209595216,15
3.60968800225694,17
3.02359211209193,6
4.21505393568838,12
4.05591965229549,15
3.38042420835847,18
3.70787295119992,6
3.66928348752694,13
2.20223235778363,10
4.94455727820629,16
4.19631981323,19
3.47502272490352,14
2.94767616355798,19
2.62106734320197,8
3.13705525201631,19
3.27537148937877,19
4.22453249425569,16
3.47101596930473,13
3.06858348012424,23
1.72749522391151,16
4.67467002303627,8
4.04201305105735,20
3.31687018159993,15
3.94888474385394,19
3.09594331491182,17
4.76228829583413,14
2.01246441008397,19
4.00641810481718,14
3.30392312860712,13
2.26855019909925,18
3.73168551321207,18
3.63692415826208,11
4.11452275082553,17
2.94589646059592,21
3.24999523941699,15
3.25942708057781,13
5.73420898594549,13
2.92062390113325,18
4.47746881144205,10
3.18728423851122,9
3.23982631122072,14
2.08259325785686,21
4.46342329391724,7
4.99087958278323,14
1.86048823291185,20
4.04537866604316,13
2.35605915979637,12
3.2146908754091,15
2.33534316682463,10
4.36180060609514,13
3.47746228706235,12
3.63684944196812,14
4.02237258072602,22
4.17257722125333,17
5.63851995992782,21
2.6421283084267,15
2.51609496205282,12
4.27472975922359,12
1.80732256155395,21
4.52582827713073,13
3.93913582195253,18
3.12912394649676,10
3.16649506759124,12
4.93824949815162,23
2.6525195674009,13
1.46815449738168,10
4.03729964124525,20
3.63534286156113,16
3.29944551402566,15
5.28844143987782,16
3.82029761543505,11
4.19585639229965,12
4.30043361256107,10
2.9625052212494,11
3.42720222449007,20
3.57875534242314,15
4.17775213780534,16
1.2843563292569,17
3.78910786588402,12
4.4560943853433,17
3.54699261823519,17
4.24435578007229,17
5.12017950315384,17
4.90062963094674,19
4.75276578785248,18
4.13098248794971,16
2.6973004174268,8
5.87792463193876,9
3.36488841967651,11
2.68414804455582,17
1.97379414112124,17
2.33027485115264,15
3.59603531465566,19
3.77388906856692,12
5.77882730389354,16
3.57637848824909,11
3.6641124761158,8
4.74597337660107,14
3.01800204919652,10
4.10586454987238,19
3.13898474221572,12
4.27381712796203,10
3.54921656671435,16
3.15491336288101,17
2.05331892273087,11
3.52454810131639,10
3.6171831062713,7
5.69093058831338,12
4.41544450577727,7
4.35605085420557,16
5.27453129618814,13
5.99191984573122,17
4.99560181013619,12
3.11200655148729,15
3.41684669043871,9
4.62832891080583,9
3.94949431995284,19
4.28398089155775,14
2.03355450719281,24
3.66782036990917,15
3.09081859286867,14
4.0970128915901,19
2.62205728916388,25
2.86065785733503,16
3.64276207956875,16
2.64028954078113,18
4.57638991289138,9
3.66006814605972,14
4.80887554987795,12
3.45030366013225,19
3.44537256111084,21
3.72314976102677,5
3.86451256966859,10
4.91114114327567,17
3.11598536969736,18
4.30159360448278,20
3.75254425482336,14
3.75033394012521,13
4.81297125761808,12
3.31700332061425,11
3.39229397802677,19
1.66799632023873,10
5.13574830916279,8
3.28748057526819,15
4.01542038252089,14
7.14233781616089,11
4.08036469057958,17
3.10682950972052,9
3.06302157551159,9
3.27270865897751,2
3.34418192841952,9
3.22375940887662,12
4.28861235100899,14
3.5156304147014,16
3.37731531487796,14
3.16873186172223,15
4.34608392575953,14
4.1962051830591,14
5.63995897883055,15
3.49332490216174,10
2.58129777531757,9
3.71302299488666,23
2.04488684170564,10
2.87770997254284,8
3.44331186538139,19
4.6834616127076,21
4.33272126968691,21
2.084612272593,7
4.37254798110593,9
3.1001094249272,14
3.86316187888029,13
4.47322758383225,18
5.82370897106904,12
3.84174405201269,15
4.4196781164911,16
2.06729350932625,14
4.00972991368106,14
4.28777225110613,13
2.50429784247985,11
4.64224107086639,15
3.87340839683535,8
3.71611066215134,15
3.02170846495779,6
4.20047065564981,15
3.90715219363766,11
4.76537105881055,9
6.39457370235456,17
3.09830052316821,17
3.1481711440666,10
3.01138626499131,25
3.55888038357313,13
2.96657149109455,17
3.17452939536752,12
3.69507270994859,14
3.68385571278966,10
3.38432773104967,23
3.38216073956752,13
6.28552417850848,16
1.94137600374851,21
3.29390004326933,11
6.09728377991094,13
2.98434476661881,19
2.14181273938668,8
2.92005598778947,15
5.03207082217119,19
3.49439606239617,20
5.94853905204756,14
6.24277945752827,14
3.55835425069151,13
3.32325331841162,11
4.56310148912064,14
4.46183717469046,19
2.56500462628687,14
1.71117511242185,14
5.16321044863544,25
4.22324863479765,13
3.709178840565,12
3.53522604149585,17
4.31562870396874,16
3.65181234071854,9
4.71406493599986,9
3.92885786115704,10
1.75527387557249,15
4.4159928441411,15
3.24225641084112,11
4.46541334149526,19
4.42844978704338,13
3.55056203077654,19
4.65662296127192,14
3.91115697220482,12
2.02408820979512,14
2.12434946704088,14
4.21341980073192,11
3.25558960480225,13
3.92209025671228,14
4.52604066368116,17
4.87868777579182,14
3.94976647412568,13
3.61976582468881,16
5.38115646111487,12
4.76264764369404,8
3.78541190539505,16
3.39473775679545,10
3.81337909440671,19
3.53187342620316,13
4.03750381867123,13
2.97873738756593,15
3.55426406537801,22
3.72098638572539,19
2.80485533820327,8
2.89410687785776,18
2.86584252352719,14
4.48784914722836,15
4.59105192783656,16
4.44489446893782,12
3.45747457119595,10
2.89925770683553,17
2.65839222326512,18
3.91701461250059,16
4.27270057781969,19
3.96906155263799,9
3.99653394339563,10
4.07241484167251,10
2.5923260298646,16
3.3631582795325,18
4.78461017997649,17
2.03342301093821,14
4.29252308288202,9
2.12630629113962,11
3.44898392531662,23
3.01750249208638,18
3.87411993580225,11
3.2947594963164,21
2.29261616732635,19
2.69843777522115,11
3.01740972723271,15
3.38593591626831,18
4.77088712821483,12
2.83744384888918,17
2.01894052372579,11
3.49265902182075,15
2.15105508488315,16
5.30984192588197,17
3.50290026107073,11
4.78603509844938,16
5.47717947932145,15
3.56050786979463,17
3.42714621378537,18
5.20458706874108,22
2.20769319135398,7
3.224415823806,12
4.48329880012719,8
1.99764595178221,11
4.00986943289383,4
3.9788530807898,9
4.17204034273522,12
4.53245378793995,22
4.67847119823189,12
0.823940566806547,15
4.01332005398221,19
5.37758051519098,11
1.91082530433021,17
4.3846665015657,15
4.6528692480904,14
3.44671024126997,15
2.43233552741242,19
1.66538266976102,15
2.4504294027505,17
3.59466434327595,8
3.44325221932832,10
2.82298748797348,13
2.77652039148925,19
3.31707173022457,9
2.1124882324924,13
2.36826712436353,12
4.0778515090032,11
3.68678331652762,14
2.99255754632695,14
3.28628385392574,8
3.39265532877616,17
4.93431633907958,7
4.05816985399981,17
3.97031558944813,17
4.66849968406145,19
5.51450390905802,10
3.59499951235419,10
3.89750964484855,7
1.93595820772756,11
2.72152492252081,7
2.59856057360405,10
3.98309093866071,13
4.21957014242167,16
2.82168788209057,8
3.32500410767958,5
5.35702529021917,14
2.72322975394035,13
3.15957021487435,12
3.1289162073845,16
3.91647802734163,15
3.68457696218353,12
2.29770323094065,18
2.35807441463461,20
3.18768580788066,13
2.0723596555276,20
3.56223859732503,14
4.83066485638678,13
4.7256847800472,12
4.6805138339197,18
3.67654258925417,21
3.30355318919533,10
3.6128764504974,8
3.19099611502444,11
4.89998442046307,15
4.11927100560791,17
3.35101058474129,14
3.76352852683314,9
4.37438830264724,16
3.97753130557153,22
3.44089007112365,18
2.68626281125945,19
4.4874390850812,6
4.44722408461928,14
4.1484328994291,20
3.1272573234247,18
6.34482657150922,12
3.08038051357426,16
5.39126571290263,22
3.73574391408288,17
4.35562848277582,17
2.81228211279621,17
4.45911769396423,18
4.76357527985643,16
4.62943808044281,13
4.07816436377942,13
1.38287246719238,12
3.54800858341947,10
2.97072657637524,11
3.23194224919786,24
4.11972493261159,12
4.08689849613515,16
2.99662313065938,21
4.10229329058837,13
2.65327049755992,15
4.64781566592272,13
3.54525770018404,18
3.27853314516327,14
3.10290179165764,19
3.0461155299523,13
3.41650708011828,11
4.26514894054108,10
3.72386304292375,12
3.05896705938284,18
4.38214251551888,13
5.29231444859765,17
4.33007984560505,9
1.97767730630859,14
4.7131184188083,15
3.61481817230582,24
2.27173545650632,13
2.59269451951392,18
4.95312906660851,9
4.6413045404004,14
3.24013444279748,11
2.85972714969229,10
3.01742660231124,14
4.99767510007634,8
3.89552877433411,11
4.02826818941677,9
2.58042768490263,14
2.38975739007958,16
5.28214293662053,17
3.4173335613584,8
3.17536398438682,7
3.64161821028291,13
4.50881469474284,20
4.50210868725323,19
3.52253573492444,8
3.52091616657252,8
3.62894502574365,5
2.80241810312829,6
2.35630342501743,9
1.54383588519357,10
3.08212510594705,11
4.54335850247083,22
4.78465377564761,17
3.37163626052634,8
5.4004137699527,23
4.74352021938843,14
2.56227334365363,13
2.62048145613571,12
5.37043509447848,15
2.9709245435903,13
2.18132905965184,16
1.8434398523654,13
4.72743743204219,13
1.76128443036739,9
2.89002085455324,11
3.475494153978,20
3.90593572328414,16
2.60555323072985,23
5.41351021351368,14
5.85812041640505,16
4.6314640001937,6
4.39612611343608,16
2.16404549665958,19
4.1516640381691,14
3.62260496287667,16
2.44628348466753,17
4.79278649867731,16
3.05718197890546,15
3.48753836112538,6
2.68350377472811,10
4.2647157971461,18
2.57561521455365,14
2.29899224737003,11
1.54420892789261,11
4.40268287250543,12
2.51065321950768,25
4.31280482403945,21
3.37128468072672,16
4.05782094668828,16
2.45215306941011,10
4.24203282046309,15
3.8394315490341,16
6.36163558094677,20
3.34958002139041,18
3.79011597109393,16
3.39398199822949,15
2.44753471672539,20
4.02890550230207,17
4.27801952567962,20
3.57180947459535,15
2.71928958367872,20
3.64078391497679,15
2.86790137215803,15
2.40792953480388,10
3.44992213701561,18
2.75800350018201,13
3.55196069988817,15
3.11710274581971,10
4.09110857694933,19
3.61668176682171,17
3.51504047240122,18
2.95392571430727,10
1.34971661492493,16
4.3468269845962,12
4.44956804622454,12
3.82718978659372,11
3.06564137194862,10
4.54301905567206,14
3.3134642371946,14
3.34526239333276,14
3.30457025507108,15
6.75851992383729,10
4.59801692006073,13
4.27683525269231,10
5.56307262501145,11
1.30242541214795,8
3.70414100472232,16
4.23549453412526,19
3.39453598001786,20
2.78186118578019,13
3.66731041560918,9
3.76831366457201,12
2.94495595529228,13
4.5495551421494,14
2.81799740642529,20
4.06304366940061,12
3.29731240041198,12
4.18733434511796,13
4.25751096369901,13
5.38735033449516,14
3.2593498705978,10
4.26958264028392,12
4.38363963463286,13
2.02107620031705,7
4.78650076685835,19
2.58791529197161,13
1.83016125456514,21
2.9241742242231,17
3.38687779328268,11
3.8748515706309,17
4.1425862252927,8
2.61963787633406,15
4.85926776949751,19
1.82262850057638,13
6.1220983681088,21
5.08434757891189,16
4.60188663159072,10
6.42963790709985,15
3.32140479497109,17
2.80203329162365,14
1.93950649268472,21
3.42445020604401,6
3.70523048185327,13
1.54046732991597,14
2.90509971365257,10
4.21253668011851,16
3.77812160311862,9
4.78228934003733,17
3.59267589189672,16
3.62447918778132,15
2.66846711609406,14
3.44013958041512,15
2.89312926432302,12
4.07192233917287,14
3.08752211983133,13
2.88077536432887,11
3.60713858179158,11
4.38659307062968,13
1.12404300302388,11
3.26027014837728,15
3.64033286318561,7
5.72756475965275,12
3.44036752208843,15
3.38482673182092,13
4.1136004635709,11
4.58257611819443,11
4.45161027749987,16
2.82188731470057,11
4.11931316466335,18
3.31823009096886,9
2.59763586698989,14
1.96271259951846,13
1.99849004726049,10
3.34138846265229,18
3.67209608113145,11
3.8684169968598,19
3.22319760860421,14
2.42263695398341,15
4.86256926832846,15
4.47840482196572,13
2.77859126458425,9
2.34460788416811,17
4.48006487645466,20
4.54385686273769,9
1.94163001045218,20
3.52983290667297,17
4.07564228134634,10
3.71492005769912,14
3.20398425977393,17
5.23833600252044,15
3.32761396785137,16
3.42468918745538,11
2.75406370007891,17
5.76147788195072,20
2.54791193648628,17
2.77717455926855,6
2.57715569940596,15
3.58571650294642,11
2.1147948572027,15
2.76661078267404,12
4.04648179009482,16
3.74881750816711,12
4.01078336391879,22
3.50886410772883,9
3.65686544150709,18
2.70551748090722,10
3.89602613618761,10
2.75723735602529,16
4.04671240573618,14
3.67771912620714,4
3.9578442209816,15
2.53523683978587,14
3.57287614586138,13
4.74077326998074,9
2.63284448028235,14
3.12501426618263,16
3.49188805206762,15
3.00549700574112,11
4.70416443493106,17
5.2001114034148,12
3.02672362616746,13
4.53369340413823,18
4.6405304201541,13
3.85736658214375,13
3.60215962632991,14
2.08066468070857,16
3.76624411863523,18
4.33180689049015,13
4.1401696076502,16
2.81481177436139,16
3.22115134433136,19
4.66419009783872,18
4.06745729459773,13
3.17074360812764,6
5.01737798781116,18
3.29747652189443,21
2.51420956297778,7
4.8862808203138,19
4.56427410720744,16
3.8646203216396,10
4.52339631251043,10
4.7472494200064,18
2.72752400760067,9
3.73432766846227,19
3.90457687884632,12
4.16663552989195,19
2.53055894696025,13
4.77507713051012,15
4.15823884235975,19
2.54449933962557,15
4.0369259960549,12
2.99935260403374,12
3.78774882424068,17
4.57899047025008,19
3.56912380158783,17
4.65253479064316,8
3.03442396963323,17
1.16244349124884,11
3.83896090684043,19
3.49742278532934,16
4.81240846263783,14
3.25083237868166,16
3.5076325957279,8
1.11752160213975,14
6.38667391277907,13
2.650117675249,17
3.4265444337174,19
1.83988109402804,16
4.26739936471159,16
4.31444021633139,9
3.32884494892809,16
3.68714293426619,11
4.29612748193311,13
2.8660201707999,17
4.31806016712516,20
3.88993301022309,11
3.37813677475437,10
4.32243509512758,9
4.36518673808345,12
1.53481153285995,16
2.46645827330399,6
1.77484184615903,12
2.50833363343869,9
2.99664705321511,14
2.66939676732684,10
2.66893701772336,17
3.58183474343687,11
4.12338117268563,23
2.8988809652342,16
4.06804074598995,11
3.57562465951404,10
5.60247832589293,14
2.16835629712807,19
3.53843816254451,10
3.86029217608432,17
2.35919698861978,13
3.1974854890432,20
4.9033231375578,15
3.3270517344583,21
4.09907486870434,23
2.90493133296519,17
2.07535968491599,12
2.41238470656384,17
3.92481323296024,16
3.23065178434844,22
2.41283797951764,17
2.28486378183178,16
3.64096737192215,9
4.30997042683729,16
5.15804417884465,17
4.56164662683594,18
2.13180591145297,6
4.05009210100453,17
2.85214086725752,12
2.07034210740096,13
5.23661548480512,13
1.72951930205764,12
4.99995027088246,11
5.04327412225972,14
4.43636589492811,13
