"","x"
"8894",43.53
"8895",43.61
"8896",47.28
"8897",45.29
"8898",44.72
"8899",45.28
"8900",45.2
"8901",44.3
"8902",43.84
"8903",46.18
"8904",45.16
"8905",43.57
"8906",44.63
"8907",43.67
"8908",44.23
"8909",44.07
"8910",44.7
"8911",43.96
"8912",42.4
"8913",42.54
"8914",42.7
"8915",44.83
"8916",42.9
"8917",44.2
"8918",44.21
"8919",43.05
"8920",44.66
"8921",43.31
"8922",43.29
"8923",44.5
"8924",45.11
"8925",42.29
"8926",45.2
"8927",44.73
"8928",44.69
"8929",42.89
"8930",44.3
"8931",43.39
"8932",43.2
"8933",45.81
"8934",43.51
"8935",42.65
"8936",44.07
"8937",43.71
"8938",42.42
"8939",43.59
"8940",44.71
"8941",43.43
"8942",43.64
"8943",44.15
"8944",42.65
"8945",43.65
"8946",42.13
"8947",44.56
"8948",44.2
"8949",43.52
"8950",44.88
"8951",44.17
"8952",43.79
"8953",44.25
"8954",44.88
"8955",43.53
"8956",43.62
"8957",42.94
"8958",43.44
"8959",43.88
"8960",43.12
"8961",42.68
"8962",42.8
"8963",42.94
"8964",43.44
"8965",44.27
"8966",43.18
"8967",45.13
"8968",44.19
"8969",44.36
"8970",44.01
"8971",44.03
"8972",42.86
"8973",43.59
"8974",44.08
"8975",43.86
"8976",43.2
"8977",43.53
"8978",45.26
"8979",44.41
"8980",44.91
"8981",44.34
"8982",44.9
"8983",42.61
"8984",42.91
"8985",43.22
"8986",43.31
"8987",43.63
"8988",44.25
"8989",43.02
"8990",44.53
"8991",43.44
"8992",43.78
"8993",44.48
"8994",44.22
"8995",43.29
"8996",43.3
"8997",44.2
"8998",43.92
"8999",44.28
"9000",42.1
"9001",43.43
"9002",43.59
"9003",43
"9004",43.44
"9005",43.81
"9006",44.36
"9007",42.8
"9008",44.38
"9009",44.96
"9010",43.03
"9011",43.73
"9012",44.91
"9013",42.62
"9014",41.79
"9015",43.44
"9016",43.72
"9017",44.12
"9018",44.14
"9019",44.83
"9020",42.81
"9021",43.18
"9022",43.49
"9023",43.63
"9024",42.71
"9025",43.99
"9026",43.16
"9027",44.84
"9028",45.4
"9029",43.09
"9030",44.33
"9031",42.3
"9032",42.21
"9033",42.1
"9034",43.9
"9035",42.75
"9036",43.46
"9037",42.88
"9038",41.61
"9039",44.06
"9040",44.53
"9041",44.16
"9042",45.48
"9043",45.12
"9044",44.32
"9045",43.06
"9046",43.37
"9047",43.88
"9048",43.28
"9049",43.32
"9050",45.24
"9051",44.74
"9052",42.95
"9053",42.75
"9054",42.31
"9055",43.36
"9056",45.61
"9057",43.54
"9058",44.32
"9059",43.65
"9060",44.58
"9061",45.97
"9062",42.76
"9063",45
"9064",42.95
"9065",42.19
"9066",44.2
"9067",42.51
"9068",43.91
"9069",44.52
"9070",43.8
"9071",43.36
"9072",43.7
"9073",43.91
"9074",43.45
"9075",44.22
"9076",43.49
"9077",43.48
"9078",45.13
"9079",44.47
"9080",43.41
"9081",41.92
"9082",45.09
"9083",43.26
"9084",44.72
"9085",43.07
"9086",44.56
"9087",42
"9088",44.9
"9089",43.91
"9090",45.99
"9091",42.21
"9092",44.45
"9093",45.04
"9094",43.82
"9095",42.59
"9096",42.45
"9097",43.59
"9098",42.39
"9099",45.4
"9100",42.89
"9101",42.81
"9102",44.46
"9103",44.5
"9104",43.23
"9105",42.8
"9106",43.33
"9107",43.35
"9108",45.07
"9109",43.39
"9110",44.46
"9111",44.23
"9112",44.44
"9113",44
"9114",42.91
"9115",45.77
"9116",43.31
"9117",44.43
"9118",47
"9119",41.97
"9120",43.69
"9121",44.52
"9122",43.88
"9123",43.97
"9124",43.98
"9125",43.75
"9126",45.35
"9127",45.31
"9128",44.49
"9129",44.63
"9130",43.03
"9131",43.69
"9132",44.68
"9133",44.14
"9134",43.34
"9135",43.63
"9136",44.2
"9137",43.82
"9138",42.43
"9139",43.97
"9140",42.31
"9141",44.47
"9142",44.17
"9143",42.89
"9144",43.7
"9145",42.92
"9146",42.72
"9147",43
"9148",45.87
"9149",44.76
"9150",45.37
"9151",43.16
"9152",42.82
"9153",42.44
"9154",43.54
"9155",43.23
"9156",43.94
"9157",44.59
"9158",44.42
"9159",43.47
"9160",41.8
"9161",43.18
"9162",44.09
"9163",44.58
"9164",42.44
"9165",45.06
"9166",44.02
"9167",44.55
"9168",41.73
"9169",43.06
"9170",43.58
"9171",43.5
"9172",42.55
"9173",44.27
"9174",43.78
"9175",44.04
"9176",45.42
"9177",44.15
"9178",45.72
"9179",44.32
"9180",41.74
"9181",42.45
"9182",45.28
"9183",44.35
"9184",43.77
"9185",45.76
"9186",43.67
"9187",43.13
"9188",44.76
"9189",43.27
"9190",42.71
"9191",44.13
"9192",42.72
"9193",42.51
"9194",44.13
"9195",42.68
"9196",43.74
"9197",43.61
"9198",43.93
"9199",43.08
"9200",45.01
"9201",42.33
"9202",44.02
"9203",43.37
"9204",45.01
"9205",43.2
"9206",43.71
"9207",45.05
"9208",43.29
"9209",44.56
"9210",44.1
"9211",44.24
"9212",42.33
"9213",44.62
"9214",43.51
"9215",43.17
"9216",44.03
"9217",43.06
"9218",43.23
"9219",43.1
"9220",41.79
"9221",43.82
"9222",42.4
"9223",43.86
"9224",43.48
"9225",43.73
"9226",43.61
"9227",43.96
"9228",42.81
"9229",42.44
"9230",43.35
"9231",44.91
"9232",45.83
"9233",43.17
"9234",45.07
"9235",42.48
"9236",45.73
"9237",42.61
"9238",43.89
"9239",43.1
"9240",41.76
"9241",44.18
"9242",43
"9243",42.79
"9244",45.3
"9245",42.6
"9246",44.01
"9247",42.39
"9248",42.35
"9249",44.37
"9250",43.7
"9251",43.66
"9252",43.98
"9253",45.06
"9254",44.87
"9255",43.08
"9256",43.05
"9257",44.56
"9258",42.54
"9259",45.65
"9260",44.17
"9261",44.81
"9262",43.02
"9263",42.13
"9264",43.78
"9265",46.64
"9266",43.24
"9267",45.09
"9268",43.59
"9269",43.21
"9270",43.22
"9271",43.48
"9272",44.9
"9273",43.2
"9274",44.22
"9275",45.49
"9276",43.88
"9277",43.98
"9278",42.82
"9279",42.39
"9280",44.38
"9281",43.74
"9282",43.71
"9283",44.01
"9284",42.8
"9285",42.55
"9286",43.12
"9287",44.3
"9288",44.22
"9289",44.7
"9290",43.85
"9291",44.5
"9292",43.71
"9293",43.45
"9294",44.6
"9295",42.81
"9296",42.68
"9297",43.99
"9298",43.35
"9299",44.19
"9300",44.67
"9301",44.59
"9302",43.34
"9303",43.69
"9304",43.31
"9305",44.19
"9306",44.41
"9307",41.64
"9308",44.19
"9309",43.93
"9310",44.26
"9311",43.3
"9312",43.01
"9313",42.66
"9314",44.66
"9315",44.54
"9316",42.13
"9317",42.31
"9318",44.06
"9319",42.28
"9320",44.64
"9321",44.45
"9322",44.86
"9323",45.19
"9324",42.93
"9325",45.33
"9326",42.84
"9327",42.05
"9328",44.29
"9329",43.4
"9330",43.19
"9331",41.97
"9332",42.18
"9333",44.28
"9334",44.61
"9335",42.66
"9336",40.88
"9337",43.5
"9338",42.6
"9339",42.93
"9340",43.36
"9341",45.64
"9342",45.25
"9343",44
"9344",42.22
"9345",42.38
"9346",43.26
"9347",44.66
"9348",43.51
"9349",44.37
"9350",44.88
"9351",42.54
"9352",43.42
"9353",44.16
"9354",44.01
"9355",43.79
"9356",41.66
"9357",42.67
"9358",44.4
"9359",43.36
"9360",42.86
"9361",42.82
"9362",44.29
"9363",45.29
"9364",45.37
"9365",44.52
"9366",43.1
"9367",44.24
"9368",44.87
"9369",42.92
"9370",42.65
"9371",43
"9372",43.58
"9373",41.98
"9374",43.2
"9375",44.79
"9376",43.43
"9377",43.04
"9378",43.4
"9379",45.9
"9380",42.92
"9381",43.42
"9382",44.22
"9383",44.65
"9384",44.45
"9385",42.86
"9386",42.29
"9387",45.58
"9388",43.77
"9389",45.78
"9390",44.1
"9391",43.01
"9392",42.01
"9393",43.47
"9394",44.4
"9395",42.95
"9396",43.84
"9397",43.67
"9398",46.6
"9399",43.05
"9400",43.76
"9401",42.25
"9402",45.2
"9403",43.1
"9404",44.79
"9405",43.75
"9406",43.51
"9407",43.29
"9408",40.95
"9409",42.58
"9410",42.53
"9411",44.99
"9412",44
"9413",43.62
"9414",44.65
"9415",43.89
"9416",45.15
"9417",44.22
"9418",44.2
"9419",43.65
"9420",43.78
"9421",44.33
"9422",42.81
"9423",44.45
"9424",43.94
"9425",43.9
"9426",43.72
"9427",42.87
"9428",45.25
"9429",43.16
"9430",42.75
"9431",43.73
"9432",44.9
"9433",43.69
"9434",44.35
"9435",44.9
"9436",43.83
"9437",44.12
"9438",45.04
"9439",43.74
"9440",45.25
"9441",43.14
"9442",42.57
"9443",44.35
"9444",43.12
"9445",42.67
"9446",43.6
"9447",42.74
"9448",43.12
"9449",44.12
"9450",44.87
"9451",43.59
"9452",44.48
"9453",44.45
"9454",44.16
"9455",44.73
"9456",45.51
"9457",42.64
"9458",44.48
"9459",44.59
"9460",44.81
"9461",43.67
"9462",43.69
"9463",42.15
"9464",44.56
"9465",44.32
"9466",43.47
"9467",45.38
"9468",44.68
"9469",43.63
"9470",43.78
"9471",45.79
"9472",44.79
"9473",45.25
"9474",43.62
"9475",46
"9476",44.23
"9477",45.07
"9478",42.85
"9479",43.98
"9480",43.14
"9481",43.51
"9482",43.23
"9483",43.72
"9484",43.67
"9485",43.51
"9486",42.73
"9487",44.39
"9488",44.3
"9489",42.68
"9490",44.88
"9491",42.45
"9492",45.49
"9493",43.5
"9494",44.6
"9495",45.51
"9496",43.69
"9497",44.92
"9498",44.05
"9499",43.25
"9500",44.02
"9501",44.53
"9502",44.2
"9503",44.13
"9504",42.07
"9505",43.53
"9506",45.69
"9507",45.26
"9508",44.59
"9509",43.65
"9510",43.73
"9511",44.18
"9512",44.5
"9513",44.08
"9514",42.74
"9515",42.57
"9516",43.54
"9517",43.72
"9518",44.97
"9519",42.47
"9520",43.33
"9521",43.58
"9522",44.23
"9523",41.89
"9524",44.18
"9525",44.7
"9526",43.59
"9527",45.44
"9528",43.74
"9529",42.06
"9530",43.9
"9531",42.43
"9532",43.99
"9533",43.16
"9534",43.29
"9535",44.52
"9536",43.87
"9537",43.58
"9538",44.32
"9539",43.21
"9540",44.37
"9541",42.25
"9542",44.02
"9543",44.77
"9544",43.94
"9545",41.81
"9546",44.09
"9547",42.54
"9548",43.59
"9549",42.47
"9550",44.03
"9551",43.44
"9552",44.03
"9553",43.77
"9554",43.37
"9555",44.9
"9556",44.12
"9557",42.87
"9558",43.21
"9559",45.31
"9560",44.86
"9561",43.94
"9562",44.01
"9563",43.16
"9564",44.64
"9565",43.5
"9566",43.54
"9567",43.94
"9568",42.14
"9569",43.74
"9570",44.72
"9571",44.33
"9572",43.02
"9573",43.47
"9574",43.98
"9575",44.14
"9576",45.06
"9577",43.82
"9578",45.17
"9579",44.02
"9580",42.74
"9581",43.26
"9582",44.38
"9583",43.27
"9584",44.47
"9585",44.71
"9586",45.24
"9587",43.71
"9588",42.53
"9589",44.52
"9590",44.17
"9591",43.87
"9592",44.53
"9593",42.92
"9594",44.46
"9595",43.22
"9596",43.97
"9597",43.62
"9598",44.43
"9599",42.73
"9600",44.13
"9601",44.17
"9602",43.12
"9603",44.88
"9604",43.24
"9605",42.27
"9606",44.87
"9607",43.74
"9608",43.52
"9609",43.5
"9610",44.31
"9611",45.27
"9612",44.98
"9613",45.41
"9614",45.06
"9615",44.37
"9616",44.44
"9617",44.05
"9618",43.04
"9619",44.39
"9620",43.34
"9621",44.45
"9622",43.66
"9623",44.48
"9624",43.5
"9625",41.96
"9626",45.2
"9627",41.68
"9628",46.11
"9629",44.19
"9630",43.2
"9631",43.76
"9632",44.64
"9633",43.98
"9634",44.61
"9635",43.75
"9636",42.27
"9637",44.37
"9638",44.2
"9639",44.95
"9640",42
"9641",45.5
"9642",44.8
"9643",44.18
"9644",43.29
"9645",43.13
"9646",42.35
"9647",45.14
"9648",43.53
"9649",42.18
"9650",44.54
"9651",43.4
"9652",42.95
"9653",42.23
"9654",43.77
"9655",41.27
"9656",40.87
"9657",44.99
"9658",43.18
"9659",41.82
"9660",44.14
"9661",43.91
"9662",44.87
"9663",45.49
"9664",43.16
"9665",45.16
"9666",44.36
"9667",44.45
"9668",44.57
"9669",44.47
"9670",42.84
"9671",43.53
"9672",41.94
"9673",44.67
"9674",43.39
"9675",42.05
"9676",43.87
"9677",43.71
"9678",43.34
"9679",42.41
"9680",43.35
"9681",44.05
"9682",43.81
"9683",43.93
"9684",44.63
"9685",43.79
"9686",43.54
"9687",43.62
"9688",43.64
"9689",41.02
"9690",44.87
"9691",43.71
"9692",42.52
"9693",44.22
"9694",44.37
"9695",42.53
"9696",43.89
"9697",44.73
"9698",43.99
"9699",43.45
"9700",44.26
"9701",43.33
"9702",43.42
"9703",43.04
"9704",43.9
"9705",44.17
"9706",43.82
"9707",44.46
"9708",43.67
"9709",43.61
"9710",43.6
"9711",42.02
"9712",44.09
"9713",46.07
"9714",43.91
"9715",43.35
"9716",43.22
"9717",43.25
"9718",41.41
"9719",46
"9720",44.42
"9721",44.69
"9722",42.33
"9723",43.25
"9724",45.58
"9725",42.85
"9726",43.04
"9727",43.71
"9728",43.91
"9729",43.3
"9730",43.91
"9731",42.66
"9732",44.83
"9733",46.1
"9734",44.71
"9735",43.88
"9736",43.88
"9737",43.45
"9738",42.54
"9739",43.95
"9740",45.47
"9741",43.29
"9742",42.28
"9743",43.33
"9744",43.55
"9745",44.65
"9746",44.34
"9747",41.4
"9748",44.57
"9749",46.04
"9750",45.69
"9751",41.84
"9752",44.45
"9753",43.61
"9754",44.82
"9755",45.26
"9756",43.67
"9757",43.5
"9758",43.52
"9759",43.89
"9760",42.38
"9761",44.4
"9762",43.96
"9763",44.3
"9764",44.58
"9765",44.1
"9766",43.31
"9767",42.56
"9768",41.12
"9769",42.96
"9770",44.44
"9771",43.17
"9772",43.35
"9773",43.36
"9774",43.37
"9775",42.15
"9776",42.77
"9777",43.42
"9778",43.21
"9779",43.09
"9780",42.63
"9781",43.44
"9782",45.14
"9783",43.58
"9784",44.42
"9785",42.66
"9786",43.31
"9787",44.75
"9788",42.87
"9789",43.03
"9790",43.29
"9791",41.86
"9792",44.54
"9793",44.29
"9794",42.38
"9795",44.13
"9796",41.76
"9797",43.94
"9798",43.42
"9799",44.21
"9800",43.41
"9801",42.95
"9802",42.82
"9803",44.55
"9804",43.72
"9805",42.63
"9806",44.29
"9807",43.56
"9808",44.74
"9809",45.63
"9810",44.41
"9811",43.99
"9812",43.83
"9813",43.15
"9814",44.05
"9815",44.4
"9816",44.1
"9817",44.07
"9818",43.97
"9819",43.17
"9820",44.62
"9821",46.04
"9822",43.07
"9823",42.48
"9824",42.88
"9825",44.07
"9826",43.95
"9827",43.36
"9828",43.06
"9829",42.51
"9830",43.43
"9831",44.04
"9832",41.8
"9833",42.28
"9834",42.48
"9835",44.85
"9836",44.32
"9837",43.92
"9838",43.35
"9839",44.44
"9840",43.31
"9841",43.84
"9842",43.78
"9843",44.45
"9844",44.52
"9845",43.77
"9846",43.64
"9847",44.8
"9848",41.8
"9849",45.02
"9850",44.75
"9851",44.27
"9852",45.62
"9853",42.14
"9854",42.01
"9855",43.61
"9856",44.01
"9857",44.38
"9858",44.95
"9859",42.69
"9860",45.37
"9861",43.44
"9862",44.67
"9863",44.73
"9864",43.21
"9865",43.06
"9866",44.74
"9867",42.62
"9868",44.3
"9869",43.12
"9870",43.99
"9871",44.13
"9872",43.56
"9873",43.18
"9874",42.44
"9875",44.8
"9876",44
"9877",43.7
"9878",43.14
"9879",44.37
"9880",44.93
"9881",44.18
"9882",43.28
"9883",43.66
"9884",42.86
"9885",43.05
"9886",44.26
"9887",43.73
"9888",42.77
"9889",45.45
"9890",44.1
"9891",45.63
"9892",41.78
"9893",42.61
"9894",43.37
"9895",43.79
"9896",41.65
"9897",43.66
"9898",44.52
"9899",44.12
"9900",42.14
"9901",43.52
"9902",44.3
"9903",44.25
"9904",42.49
"9905",43.42
"9906",43.49
"9907",44.49
"9908",42.98
"9909",43.25
"9910",44.36
"9911",44.76
"9912",44.81
"9913",44.3
"9914",43.27
"9915",44.77
"9916",41.89
"9917",44.82
"9918",42.93
"9919",41.97
"9920",43.2
"9921",42.43
"9922",42.59
"9923",43.95
"9924",42.06
"9925",44.35
"9926",43.19
"9927",41.27
"9928",44.92
"9929",43.83
"9930",42.85
"9931",45.4
"9932",43.59
"9933",43.4
"9934",44.24
"9935",44.14
"9936",43.45
"9937",43.84
"9938",43.52
"9939",44.59
"9940",40.9
"9941",44.49
"9942",44.62
"9943",43.17
"9944",44.49
"9945",44.49
"9946",44.13
"9947",44.26
"9948",43.51
"9949",44.04
"9950",45.98
"9951",42.99
"9952",41.66
"9953",43.94
"9954",43.21
"9955",45.7
"9956",43.53
"9957",44.18
"9958",43.9
"9959",45.31
"9960",42.32
"9961",43.88
"9962",44.19
"9963",43.85
"9964",43.15
"9965",41.79
"9966",42.06
"9967",44.33
"9968",44.57
"9969",44.47
"9970",43.62
"9971",43.59
"9972",43.58
"9973",45.31
"9974",45.18
"9975",41.62
"9976",43.39
"9977",43.45
"9978",43.57
"9979",45.36
"9980",42.78
"9981",43.71
"9982",43.37
"9983",44.47
"9984",44.15
"9985",43.69
"9986",43.89
"9987",41.6
"9988",41.77
"9989",43.14
"9990",41.81
"9991",44.01
"9992",42.57
"9993",44.27
"9994",42.09
"9995",41.51
"9996",42.14
"9997",44.58
"9998",43.82
"9999",44.04
"10000",44.03
