Order,Suborder,Family,Genus,species,Reproductive.mode,B.chromosomes,Ploidy.level,Sex.chromosome.system,Meioformula,Diploid.number,Notes,Citation,Sex.Chromosome.System,,
Coleoptera,Adephaga,Carabidae,Zabrus,Zabrus seidlitzi gredosanus,Sexual diplodiploidy,,,XO,2n=57M 28+XO,57,  ,Serrano and Galian (1998),XO,,
Coleoptera,Adephaga,Carabidae,Zabrus,Zabrus silphoides asturiensis,Sexual diplodiploidy,,,XO,2n=59M 29+XO,59,  ,Serrano and Galian (1998),XO,,
Coleoptera,Adephaga,Carabidae,Zabrus,Zabrus spinipes,Sexual diplodiploidy,,,,2n=62M ,62,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Zabrus,Zabrus theveneti,Sexual diplodiploidy,,,,2n=59M ,59,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Zabrus,Zabrus urbionensis,Sexual diplodiploidy,,,,2n=60M ,60,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Zabrus,Zabrus vasconicus,Sexual diplodiploidy,yes,,XO,2n=63M 31+XO,63,,Serrano and Galian (1998),XO,,
Coleoptera,Adephaga,Carabidae,Zuphium,Zuphium olens,Sexual diplodiploidy,,,XY,2n=30M 14+XY,30,  ,Serrano and Galian (1998),XY,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus adpressus,Sexual diplodiploidy,,,XY,2n=44M 21+XY,44,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XY,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus affinis,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus biguttatus ,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus binotatus,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus bipustulatus ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus bipustulatus ,Sexual diplodiploidy,,,Xyp,2n=42M 20+Xyp,42,Subsequent studies failed to replicate,Serrano and Yadav (1984),Xy+,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus bipustulatus var. solieri,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus confinis,Sexual diplodiploidy,,,XO,2n=43F,43,"3 females each spread was missing a complement likely 1,2,and X","R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus confinis ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus confinis ,Sexual diplodiploidy,,,XY,2n=42M 20+XY,42,"""XY"" inferred but not actually identified",Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus congener,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus conspersus ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus conspersus ,Sexual diplodiploidy,,,XY,2n=40M 19+XY,40,material studied was from India and likely is a different species,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus infuscatus,Sexual diplodiploidy,,,NeoXy,2n=44M 22+NeoXy,44,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",NeoXY,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus labiatus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus lapponicus,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus melarius,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus nebulosus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus nevadensis,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus ramblae,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus ramblae ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus serricornis,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus sturmi ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus sturmi ,Sexual diplodiploidy,,,Xyp,2n=42M 20+Xyp,42,Subsequent studies failed to replicate,Serrano and Yadav (1984),Xy+,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus thomsoni,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus unguicularis,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Agabus,Agabus wollastoni,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes alpestris ,Sexual diplodiploidy,,,XO,2n=55M/2n=56F 27+XO,55,  ,R. Angus (2010),XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes emmerichi,Sexual diplodiploidy,,,XO,2n=53M 26+XO,53,,"R. Angus, Angus, Jia, Chen, and Zhang (2015)",XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes griseostriatus ,Sexual diplodiploidy,,,XO,2n=61M/2n=62F 30+XO,61,  ,R. Angus (2010),XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes griseostriatus griseostriatus,Sexual diplodiploidy,,,XO,2n=61M 30+XO,61,,"R. Angus, Angus, Jia, Chen, and Zhang (2015)",XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes griseostriatus strandi,Sexual diplodiploidy,,,XO,2n=61M 30+XO,61,,"R. Angus, Angus, Jia, Chen, and Zhang (2015)",XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes ibericus ,Sexual diplodiploidy,,,XO,2n=53M/2n=54F 26+XO,53,  ,R. Angus (2010),XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes macedonicus,Sexual diplodiploidy,,,XO,2n=53M/2n=54F 26+XO,53,  ,R. Angus (2010),XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes multilineatus ,Sexual diplodiploidy,,,XO,2n=57M/2n=58F 28+XO,57,  ,R. Angus (2010),XO,,
Coleoptera,Adephaga,Dytiscidae,Boreonectes,Boreonectes riberae ,Sexual diplodiploidy,,,XO,2n=55M/2n=56F 27+XO,55,  ,R. Angus (2010),XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes adpressus,Sexual diplodiploidy,,,XY,2n=44M/2n=44F 21+XY,44,,"R. Angus, Clery, Carter, and Wenczek (2013)",XY,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes affinis,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes biguttatus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,diploid number reported as 22 and 44 in text likely a misprint figure indicates 44 ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes binotatus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes bipustulatus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes bipustulatus var. solieri,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes confinis,,,,,2n=44F ,44,only females examined,"R. Angus, Clery, Carter, and Wenczek (2013)",unreported,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes congener,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes conspersus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes fuscus,Sexual diplodiploidy,,,XO,2n=41M/2n=42F 20+XO,41,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes fuscus ,Sexual diplodiploidy,,,,2n=35-37M ,35,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes infuscatus,Sexual diplodiploidy,,,NeoXY,2n=44M/2n=44F 21+NeoXY,44,,"R. Angus, Clery, Carter, and Wenczek (2013)",NeoXY,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes labiatus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes lapponicus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes melarius,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes nebulosus,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes nevadensis,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes paykulli,Sexual diplodiploidy,,,XO,2n=41M/2n=42F 20+XO,41,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes paykulli ,Sexual diplodiploidy,,,XO,2n=36M 18+XO,36,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes paykulli ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,Subsequent studies failed to replicate,Serrano and Yadav (1984),Xy+,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes piceus ,Sexual diplodiploidy,,,XO,2n=41M/2n=42F 20+XO,41,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes ramblae,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes serricornis,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes striatus,Sexual diplodiploidy,,,XO,2n=41M/2n=42F 20+XO,41,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes striatus ,Sexual diplodiploidy,,,XY,2n=40M 19+XY,40,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes striatus ,Sexual diplodiploidy,,,XY,2n=42M 20+XY,42,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes striatus ,Sexual diplodiploidy,,,XY,2n=44M 21+XY,44,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes sturmii,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes thomsoni,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes unguicularis,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Colymbetes,Colymbetes wollastoni,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,,"R. Angus, Clery, Carter, and Wenczek (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister japonicus ,Sexual diplodiploidy,,,,2n=43M ,43,  ,Obara and Kudoh (2002),unreported,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister lateromargilis ,Sexual diplodiploidy,,,,2n=22M ,22,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister limbatus ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister sugillatus,Sexual diplodiploidy,,,XO,2n=37M 18+XO,37,,"Lokeshwari, Shantibala, and Debaraj (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister sugillatus ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister tripunctatus,Sexual diplodiploidy,,,XO,2n=37M 18+XO,37,,"Lokeshwari, Shantibala, and Debaraj (2013)",XO,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister tripunctatus ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Cybister,Cybister ventralis,Sexual diplodiploidy,,,XY,2n=18M 8+XY,18,,"Lokeshwari, Shantibala, and Debaraj (2013)",XY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes angusi,Sexual diplodiploidy,,,XY,2n=50M 24+XY,50,  ,R. Angus and Tatton (2011),XY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes costipennis costipennis,Sexual diplodiploidy,,,NeoXY,2n=28M 13+NeoXY,28,,R. Angus and Tatton (2011),NeoXY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes costipennis gignouxi,Sexual diplodiploidy,,,NeoXY,2n=28M 13+NeoXY,28,,R. Angus and Tatton (2011),NeoXY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes ferrugineus,Sexual diplodiploidy,,,XY,2n=62M 30+XY,62,  ,R. Angus and Tatton (2011),XY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes latus,Sexual diplodiploidy,,,XY,2n=50M 24+XY,50,  ,R. Angus and Tatton (2011),XY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes platynotus,Sexual diplodiploidy,,,NeoXY,2n=28M 13+NeoXY,28,,R. Angus and Tatton (2011),NeoXY,,
Coleoptera,Adephaga,Dytiscidae,Deronectes,Deronectes wewalai,Sexual diplodiploidy,,,XY,2n=62M 30+XY,62,  ,R. Angus and Tatton (2011),XY,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus circumcinctus ,Sexual diplodiploidy,,,XY,2n=38M 18+XY,38,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus dauricus ,Sexual diplodiploidy,,,,2n=37M ,37,  ,Obara and Kudoh (2002),unreported,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus margilis ,Sexual diplodiploidy,,,XY,2n=38M 18+XY,38,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus margilis ,Sexual diplodiploidy,,,,2n=36-41M ,36,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus margilis ,Sexual diplodiploidy,,,,2n=40F ,40,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus margilis czerskii ,Sexual diplodiploidy,,,,2n=37M ,37,  ,Obara and Kudoh (2002),unreported,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus sp. ,Sexual diplodiploidy,,,,2n=34M ,34,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus sp. ,Sexual diplodiploidy,,,,2n=38-40M ,38,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Dytiscus,Dytiscus sp. ,Sexual diplodiploidy,,,,2n=40M ,40,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Dytiscidae,Eretes,Eretes sp. ,Sexual diplodiploidy,,,XO,2n=43M 21+XO,43,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Eretes,Eretes strictus ,Sexual diplodiploidy,,,XO,2n=43M/2n=44F 21+XO,43,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Hydaticus,Hydaticus decorus ,Sexual diplodiploidy,,,XO,2n=41M/2n=42F 20+XO,41,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Hydaticus,Hydaticus fabricii ,Sexual diplodiploidy,,,XO,2n=41M 20+XO,41,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Hydaticus,Hydaticus leander ,Sexual diplodiploidy,,,XO,2n=45M 22+XO,45,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Hydaticus,Hydaticus luczonicus ,Sexual diplodiploidy,,,XO,2n=41M 20+XO,41,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Hydaticus,Hydaticus vittatus ,Sexual diplodiploidy,,,XO,2n=41M 20+XO,41,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Hydaticus,Hydaticus vittatus ,Sexual diplodiploidy,,,XO,2n=45M 22+XO,45,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Hydroporus,Hydroporus humilis ,Sexual diplodiploidy,,,XO,2n=35M/2n=36F 17+XO,35,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Hydrovatus,Hydrovatus cuspidatus ,Sexual diplodiploidy,,,XO,2n=33M/2n=34F 16+XO,33,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius aenescens ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius albarracinensis ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius ater ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius chalcotus ,Sexual diplodiploidy,,,XO,2n=35M/2n=36F 17+XO,35,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius erichsoni ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius fenestratus ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius fuliginosus ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius guttiger ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius montanus ,Sexual diplodiploidy,,,XO,2n=30-35M XO,30,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius neglectus ,Sexual diplodiploidy,,,XO,2n=35M/2n=36F 17+XO,35,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius quadriguttatus ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius subaeneus ,Sexual diplodiploidy,,,XO,2n=35M 17+XO,35,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius vittiger ,Sexual diplodiploidy,,,XO,2n=35M/2n=36F 17+XO,35,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Ilybius,Ilybius wasastjere ,Sexual diplodiploidy,,,XO,2n=37M/2n=38F 18+XO,37,  ,Aradottir and Angus (2004),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus amicorum,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus assimilis,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus baeticus,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus bucheti,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus caliculatus,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus cariensis,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus caritus,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus ceresyi,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus croceus,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus crotchi,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus depressus     ,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus depressus elegans int.,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus elegans,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus fabressei,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus insignis ,Sexual diplodiploidy,,,XO,2n=49M/2n=50F 24+XO,49,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus lanceolatus,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus lanceolatus ,Sexual diplodiploidy,,,XO,2n=49M/2n=50F 24+XO,49,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus martinii,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus sardus,Sexual diplodiploidy,,,XO,2n=49M 24+XO,49,  ,R. Angus and Tatton (2011),XO,,
Coleoptera,Adephaga,Dytiscidae,Nebrioporus,Nebrioporus walkeri ,Sexual diplodiploidy,,,XO,2n=49M/2n=50F 24+XO,49,  ,"Ahmed, Angus, Zalat, and Shaarawi (2000)",XO,,
Coleoptera,Adephaga,Dytiscidae,Platambus,Platambus maculatus ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,Serrano and Yadav (1984),XO,,
